environment, simulationIndex, elapsedTime, epoch, iteration, accuracy, f1, precision, recall, gmeasure, mcc, score, before or after averaging, #peers included in current batch, before or after averaging, #peers included in current batch
Figure MinBound MNIST _ noniid - average - transfer, 0, 3841, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
Figure MinBound MNIST _ noniid - average - transfer, 0, 4050, 0, 0, 0.27, 0.518581081081081, 0.39752435064935066, 0.27, 0.17231749422415255, NaN, 2.302585220336914, after, 0
Figure MinBound MNIST _ noniid - average - transfer, 0, 4417, 1, 10, 0.38, 0.5750848250848251, 0.4280812324929972, 0.38, 0.2513425874359335, NaN, 0.8546062498526037, before, 0
Figure MinBound MNIST _ noniid - average - transfer, 0, 4581, 1, 10, 0.39, 0.5807578342462063, 0.4257575757575757, 0.39, 0.25471565530297485, NaN, 0.9381227781394063, after, 0
Figure MinBound MNIST _ noniid - average - transfer, 0, 4884, 2, 20, 0.39, 0.5812617036021291, 0.4257851601601601, 0.39, 0.25470751190846536, NaN, 0.40542632672035417, before, 0
Figure MinBound MNIST _ noniid - average - transfer, 0, 4995, 2, 20, 0.39, 0.5846415489272632, 0.4297275641025641, 0.39, 0.2557444470299942, NaN, 0.2962976494853342, after, 0
Figure MinBound MNIST _ noniid - average - transfer, 0, 5224, 3, 30, 0.39, 0.5928571428571429, 0.44166666666666665, 0.39, 0.25853482160292945, NaN, 0.1429463532207828, before, 0
Figure MinBound MNIST _ noniid - average - transfer, 0, 5332, 3, 30, 0.39, 0.5928571428571429, 0.44166666666666665, 0.39, 0.25853482160292945, NaN, 0.21441465245699762, after, 0
Figure MinBound MNIST _ noniid - average - transfer, 0, 5480, 4, 40, 0.39, 0.5928571428571429, 0.44166666666666665, 0.39, 0.25853482160292945, NaN, 0.09919417191534251, before, 0
Figure MinBound MNIST _ noniid - average - transfer, 0, 5550, 4, 40, 0.4, 0.6053496398559424, 0.44857226107226106, 0.4, 0.2642563351300704, NaN, 0.15351174366455836, after, 0
Figure MinBound MNIST _ noniid - average - transfer, 0, 5725, 5, 50, 0.4, 0.6108446897820712, 0.45538554764429634, 0.4, 0.2659807411990662, NaN, 0.08063213401960499, before, 0
