environment, simulationIndex, elapsedTime, epoch, iteration, accuracy, f1, precision, recall, gmeasure, mcc, score, before or after averaging, #peers included in current batch, before or after averaging, #peers included in current batch
Figure 3.3 - average - transfer, 0, 5052, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 4
Figure 3.3 - average - transfer, 0, 5260, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 20.244788405293402, after, 0
Figure 3.3 - average - transfer, 1, 5389, 0, 0, 0.08, 0.03773584905660377, 0.020833333333333332, 0.08, 0.02581988897471611, NaN, 0.0, before, 4
Figure 3.3 - average - transfer, 1, 5511, 0, 0, 0.09, 0.0988420181968569, 0.05921855921855922, 0.09, 0.03996182113702383, NaN, 8.05138149271816, after, 0
Figure 3.3 - average - transfer, 2, 5643, 0, 0, 0.11, 0.11321548821548821, 0.07480203619909502, 0.11000000000000001, 0.05585525899235305, NaN, 0.0, before, 4
Figure 3.3 - average - transfer, 2, 5799, 0, 0, 0.1, 0.18487394957983194, 0.12, 0.1, 0.04720712358155368, NaN, 6.836785967550177, after, 0
Figure 3.3 - average - transfer, 3, 5894, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 4
Figure 3.3 - average - transfer, 3, 6011, 0, 0, 0.08, 0.05280528052805281, 0.029304029304029307, 0.08, 0.02651974176527184, NaN, 6.955252964353045, after, 0
Figure 3.3 - average - transfer, 4, 6119, 0, 0, 0.04, 0.04938271604938271, 0.030303030303030304, 0.04, 0.019069251784911846, NaN, 0.0, before, 4
Figure 3.3 - average - transfer, 4, 6239, 0, 0, 0.06, 0.0594059405940594, 0.03296703296703297, 0.06, 0.019889806323953877, NaN, 8.932179386984174, after, 0
Figure 3.3 - average - transfer, 5, 6328, 0, 0, 0.1, 0.0925925925925926, 0.05102040816326531, 0.1, 0.031943828249996996, NaN, 0.0, before, 4
Figure 3.3 - average - transfer, 5, 6459, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 13.163383223675627, after, 0
Figure 3.3 - average - transfer, 0, 8417, 0, 10, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 7.547067729038665, before, 9
Figure 3.3 - average - transfer, 0, 8540, 0, 10, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 14.111037120395306, after, 0
Figure 3.3 - average - transfer, 1, 8614, 0, 10, 0.08, 0.13333333333333333, 0.08, 0.08, 0.03577708763999664, NaN, 4.628303976532803, before, 9
Figure 3.3 - average - transfer, 1, 8701, 0, 10, 0.11, 0.18265221017514596, 0.5505050505050505, 0.11000000000000001, 0.0634048629098702, NaN, 9.122300995654637, after, 0
Figure 3.3 - average - transfer, 2, 8769, 0, 10, 0.1, 0.1925545571245186, 0.12400793650793651, 0.1, 0.04851461504585809, NaN, 15.239435206771386, before, 9
Figure 3.3 - average - transfer, 2, 8851, 0, 10, 0.11, 0.1118601747815231, 0.07130801687763713, 0.11000000000000001, 0.04616269863714786, NaN, 11.608801117872666, after, 0
Figure 3.3 - average - transfer, 3, 8927, 0, 10, 0.11, 0.12091503267973858, 0.2028985507246377, 0.11000000000000001, 0.05532970344478725, NaN, 4.546818684971085, before, 9
Figure 3.3 - average - transfer, 3, 9002, 0, 10, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 5.694592412240729, after, 0
Figure 3.3 - average - transfer, 4, 9083, 0, 10, 0.1, 0.099009900990099, 0.054945054945054944, 0.1, 0.033149677206589796, NaN, 8.702392519475543, before, 9
Figure 3.3 - average - transfer, 4, 9150, 0, 10, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 4.7458305020734795, after, 0
Figure 3.3 - average - transfer, 5, 9212, 0, 10, 0.1, 0.06666666666666667, 0.037037037037037035, 0.1, 0.03333333333333333, NaN, 11.125724147384393, before, 9
Figure 3.3 - average - transfer, 5, 9273, 0, 10, 0.11, 0.11492673992673992, 0.09670781893004114, 0.11000000000000001, 0.048046362933673384, NaN, 9.4513246135804, after, 0
Figure 3.3 - average - transfer, 0, 11228, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 4.687144132718151, before, 9
Figure 3.3 - average - transfer, 0, 11336, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 4.687144132718151, after, 0
Figure 3.3 - average - transfer, 1, 11425, 0, 20, 0.1, 0.09433962264150943, 0.052083333333333336, 0.1, 0.03227486121839514, NaN, 10.356464512194364, before, 9
Figure 3.3 - average - transfer, 1, 11486, 0, 20, 0.1, 0.09433962264150943, 0.052083333333333336, 0.1, 0.03227486121839514, NaN, 10.356464512194364, after, 0
Figure 3.3 - average - transfer, 2, 11630, 0, 20, 0.07, 0.11212121212121212, 0.10740740740740741, 0.06999999999999999, 0.041216860606639164, NaN, 2.0181926422644416, before, 9
Figure 3.3 - average - transfer, 2, 11684, 0, 20, 0.07, 0.11212121212121212, 0.10740740740740741, 0.06999999999999999, 0.041216860606639164, NaN, 2.0181926422644416, after, 0
Figure 3.3 - average - transfer, 3, 11750, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 7.459215436446425, before, 9
Figure 3.3 - average - transfer, 3, 11799, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 7.459215436446425, after, 0
Figure 3.3 - average - transfer, 4, 11891, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 9.218093978322214, before, 9
Figure 3.3 - average - transfer, 4, 11972, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 9.218093978322214, after, 0
Figure 3.3 - average - transfer, 5, 12074, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 17.77154239535132, before, 9
Figure 3.3 - average - transfer, 5, 12180, 0, 20, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 17.77154239535132, after, 0
Figure 3.3 - average - transfer, 0, 14236, 1, 30, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 12.808940576295486, before, 9
Figure 3.3 - average - transfer, 0, 14322, 1, 30, 0.1, 0.09345794392523363, 0.05154639175257732, 0.1, 0.03210806495339678, NaN, 15.463013948660391, after, 0
